,date,email_opened,response,treatment_group_key,UUID_hash2
16585,2017-11-26,0.0,0,t7,6753826071143706647
16586,2017-11-22,0.0,0,t5,8497456847044388453
16587,2017-11-26,0.0,0,t5,-4332467860658050774
16588,2017-11-26,0.0,0,t6,638178923759693935
16589,2017-11-26,1.0,1,t4,-7256356751411463492
16590,2017-11-22,1.0,1,t8,338842654592879392
16591,2017-11-26,0.0,0,t4,2272130438361216200
16592,2017-11-22,0.0,0,t8,8263878783586254655
16593,2017-11-25,0.0,0,t1,-4148824854607822831
16594,2017-11-25,1.0,1,t3,2564737382227934433
16595,2017-11-25,0.0,0,t4,5959158545375173319
16596,2017-11-25,0.0,0,t10,5714321320893215989
16597,2017-11-25,0.0,0,t5,1635099602023427425
16598,2017-11-23,0.0,0,t7,4054884103441031262
16599,2017-11-24,0.0,0,t5,8460591967062077510
16600,2017-11-24,0.0,0,t4,-6780362384538514510
16601,2017-11-24,0.0,0,t7,84314966788222281
16602,2017-11-26,0.0,0,t9,7015883049963019624
16603,2017-11-24,0.0,0,t10,852929581252858278
16604,2017-11-26,0.0,0,t2,-5795807756533458919
16605,2017-11-25,0.0,0,t7,2993374307625762539
16606,2017-11-26,0.0,0,t5,7876278695878485130
16607,2017-11-23,1.0,1,t2,-99737393154375271
16608,2017-11-24,1.0,1,t3,1616139086507216485
16609,2017-11-23,1.0,1,t2,-4959898162764078045
16610,2017-11-22,0.0,0,t5,3238129346837684885
16611,2017-11-25,1.0,1,t4,800273645479938531
16612,2017-11-25,0.0,0,t7,-294987597394109969
16613,2017-11-24,0.0,0,t5,1617917415322271262
16614,2017-11-26,0.0,0,t1,7255827543850585475
16615,2017-11-26,0.0,0,t8,8272717071383652814
16616,2017-11-26,1.0,1,t8,5573276367248404434
16617,2017-11-22,0.0,0,t10,-5167712885301400268
16618,2017-11-22,0.0,0,t7,-5569723819987886989
16619,2017-11-23,0.0,0,t8,603914113953478411
16620,2017-11-24,0.0,0,t5,-9126422703861187936
16621,2017-11-25,0.0,0,t9,5085559167649191780
16622,2017-11-26,0.0,0,t10,5014417621183614410
16623,2017-11-23,0.0,0,t4,7857869322340983952
16624,2017-11-24,1.0,1,t9,3592860028270723445
16625,2017-11-23,0.0,0,t9,-3729672779155516739
16626,2017-11-23,0.0,0,t2,-3563186226932585950
16627,2017-11-26,0.0,0,t9,6872565589333676561
16628,2017-11-23,0.0,0,t1,-1943215188175080439
16629,2017-11-26,0.0,0,t5,7350712350365722187
16630,2017-11-26,0.0,0,t4,-273151348466849986
16631,2017-11-26,0.0,0,t10,-5806164490911662460
16632,2017-11-24,1.0,1,t9,-6434564057168139860
16633,2017-11-23,1.0,1,t2,1293227979508920643
16634,2017-11-24,0.0,0,t10,616205801484207805
16635,2017-11-26,0.0,0,t5,3728048652778797419
16636,2017-11-26,0.0,0,t2,1182225061073228429
16637,2017-11-23,0.0,0,t4,-7129745110650246995
16638,2017-11-23,1.0,1,t4,-4885110140520978241
16639,2017-11-26,1.0,1,t6,3171576612411923625
16640,2017-11-25,1.0,1,t4,-2321458828391731662
16641,2017-11-25,0.0,0,t1,7672408794612367267
16642,2017-11-25,1.0,1,t10,-1463897097998624882
16643,2017-11-24,0.0,0,t5,616229376747466012
16644,2017-11-25,1.0,1,t5,-6288631662343668989
16645,2017-11-23,1.0,1,t9,-5392967015028739760
16646,2017-11-22,1.0,1,t8,-351299478063839710
16647,2017-11-25,0.0,0,t6,6203976075794873934
16648,2017-11-25,0.0,0,t9,-4628169612473656412
16649,2017-11-23,1.0,1,t6,-6682184844103196886
16650,2017-11-23,1.0,1,t2,-276161862670592901
16651,2017-11-26,0.0,0,t7,619859529316315889
16652,2017-11-24,0.0,0,t8,-7916442220708595731
16653,2017-11-24,1.0,1,t2,-8472921922757506237
16654,2017-11-23,0.0,0,t6,-5064015262773987649
16655,2017-11-22,1.0,1,t10,7507996621981924602
16656,2017-11-24,1.0,1,t1,-1155319559438335007
16657,2017-11-25,1.0,1,t3,8717006914634167588
16658,2017-11-25,0.0,0,t7,-8258723600488936916
16659,2017-11-23,1.0,1,t6,-3339558914751869283
16660,2017-11-26,0.0,0,t7,8075327302936765222
16661,2017-11-24,0.0,0,t8,-852137091905216463
16662,2017-11-23,0.0,0,t10,4603405466597362313
16663,2017-11-25,0.0,0,t7,3586524520613753947
16664,2017-11-26,1.0,1,t1,-1229536774789554138
16665,2017-11-26,1.0,1,t4,-501565541400812167
16666,2017-11-24,0.0,0,t2,9165364157612275180
16667,2017-11-25,0.0,0,t2,-7288621056114595966
16668,2017-11-25,0.0,0,t3,-3371581188847433612
16669,2017-11-25,0.0,0,t5,2545909510548910598
16670,2017-11-24,0.0,0,t9,6274903136835403120
16671,2017-11-26,0.0,0,t3,9087977462701141954
16672,2017-11-24,0.0,0,t5,6906768606667666158
16673,2017-11-23,0.0,0,t10,-426196991993344316
16674,2017-11-26,0.0,0,t6,-7548040606855963439
16675,2017-11-24,1.0,1,t6,-4447324004820796815
16676,2017-11-22,0.0,0,t10,-8394021196590328668
16677,2017-11-26,1.0,1,t9,-2889822714323171688
16678,2017-11-23,0.0,0,t7,-6324817226136479750
16679,2017-11-23,0.0,0,t8,3660612053487182089
16680,2017-11-26,0.0,0,t10,5215335518269337800
16681,2017-11-26,0.0,0,t8,-783905510116563953
16682,2017-11-22,1.0,1,t5,4744920627002649540
16683,2017-11-26,0.0,0,t4,2980998933384077228
16684,2017-11-25,1.0,1,t5,-8008643692219995854
16685,2017-11-24,0.0,0,t2,871176310706136924
16686,2017-11-23,0.0,0,t6,-8607723530469458356
16687,2017-11-25,0.0,0,t1,6241141609628181098
16688,2017-11-26,1.0,1,t2,6488706765239737728
16689,2017-11-25,1.0,1,t1,181299757068926267
16690,2017-11-25,0.0,0,t1,4607433759485683475
16691,2017-11-22,0.0,0,t4,-3693500695206540182
16692,2017-11-26,0.0,0,t4,6790443136098011171
16693,2017-11-26,0.0,0,t5,-8535996009984505736
16694,2017-11-25,0.0,0,t8,-4683731026646638871
16695,2017-11-24,0.0,0,t3,-6477824640544840774
16696,2017-11-22,0.0,0,t2,-2948652689397912163
16697,2017-11-23,0.0,0,t1,-7116411332852428269
16698,2017-11-24,0.0,0,t7,2302454127210630523
16699,2017-11-25,0.0,0,t1,-8462239029274204247
16700,2017-11-24,0.0,0,t8,-5447985447556610658
16701,2017-11-25,0.0,0,t6,6425560318717331968
16702,2017-11-25,0.0,0,t1,298569776359521634
16703,2017-11-24,0.0,0,t3,6408497004205815022
16704,2017-11-25,1.0,1,t5,8462551798395232996
16705,2017-11-25,0.0,0,t7,-1081789005829707956
16706,2017-11-24,0.0,0,t6,-8856748601290430605
16707,2017-11-24,0.0,0,t9,-8904993374478924522
16708,2017-11-26,1.0,1,t9,-9009264231585915378
16709,2017-11-25,0.0,0,t4,3781422311949224418
16710,2017-11-24,0.0,0,t9,1868073645860597412
16711,2017-11-26,0.0,0,t5,4782514290978265946
16712,2017-11-26,0.0,0,t5,3691868263399299241
16713,2017-11-26,1.0,1,t6,-3178828540066161728
16714,2017-11-25,0.0,0,t8,1106617442488874111
16715,2017-11-23,1.0,1,t6,939744957296386572
16716,2017-11-26,0.0,0,t2,3600805350575684579
16717,2017-11-26,0.0,0,t7,-8462465945182263776
16718,2017-11-26,0.0,0,t5,2341775809208164637
16719,2017-11-22,1.0,1,t5,1516477632639868449
16720,2017-11-25,0.0,0,t5,5119182887723034180
16721,2017-11-24,0.0,0,t9,-1371043846561963060
16722,2017-11-23,1.0,1,t1,-5809828056622859456
16723,2017-11-23,0.0,0,t1,1545211138748842108
16724,2017-11-25,0.0,0,t4,-3670319540874948631
16725,2017-11-26,1.0,1,t9,1450633338279730805
16726,2017-11-24,1.0,1,t1,-7077394273102508401
16727,2017-11-24,0.0,0,t10,-8901249102905886442
16728,2017-11-25,0.0,0,t2,-1973189382424367985
16729,2017-11-24,0.0,0,t6,2817742933973973214
16730,2017-11-26,0.0,0,t2,543992239051557931
16731,2017-11-26,0.0,0,t7,3282772669310266536
16732,2017-11-25,0.0,0,t10,-5240737271925765240
16733,2017-11-24,0.0,0,t10,3579626657895092361
16734,2017-11-22,0.0,0,t9,-5590233054082708219
16735,2017-11-24,0.0,0,t9,1229798795769469459
16736,2017-11-23,1.0,1,t6,7129726282301713187
16737,2017-11-25,1.0,1,t3,6804071401329035204
16738,2017-11-26,1.0,1,t7,-2552991823114626286
16739,2017-11-26,0.0,0,t3,-3068368164104449235
16740,2017-11-25,0.0,0,t4,-8472234231912645506
16741,2017-11-25,0.0,0,t2,6851655659583385848
16742,2017-11-25,0.0,0,t1,-4779200650825710722
16743,2017-11-22,1.0,1,t7,6282016852949882294
16744,2017-11-23,0.0,0,t6,3836714223153014985
16745,2017-11-25,0.0,0,t7,-1988312041786992586
16746,2017-11-23,0.0,0,t6,-2877622829799924582
16747,2017-11-24,0.0,0,t4,-5251796735342308384
16748,2017-11-25,0.0,0,t10,-542172360483842001
16749,2017-11-25,0.0,0,t10,-1196992473844420576
16750,2017-11-25,1.0,1,t2,-8338898383334890909
16751,2017-11-22,0.0,0,t7,1869923539687917183
16752,2017-11-24,0.0,0,t8,-6211425435347925768
16753,2017-11-24,0.0,0,t5,-6911610364778514111
16754,2017-11-24,1.0,1,t10,-2557894953941565751
16755,2017-11-22,0.0,0,t5,2816166796233433063
16756,2017-11-25,1.0,1,t10,6840477366337754238
16757,2017-11-24,0.0,0,t8,-4136282480688820622
16758,2017-11-23,0.0,0,t2,199241874278128781
16759,2017-11-26,0.0,0,t4,2583114819210280528
16760,2017-11-26,1.0,1,t3,-974755686898868718
16761,2017-11-23,0.0,0,t10,8032522321730110333
16762,2017-11-26,1.0,1,t8,-4087598913416872417
16763,2017-11-25,1.0,1,t3,3678307470241335531
16764,2017-11-22,1.0,1,t10,-5569043639537393046
16765,2017-11-25,1.0,1,t7,-4876987939898301946
16766,2017-11-26,0.0,0,t3,-530592167455939218
16767,2017-11-25,0.0,0,t2,-7913916471156208426
16768,2017-11-24,0.0,0,t4,221785493758224116
16769,2017-11-23,0.0,0,t2,-383179965935382454
16770,2017-11-26,0.0,0,t6,5357638562882507315
16771,2017-11-23,1.0,1,t3,-3329078155911801991
16772,2017-11-25,1.0,1,t6,3358475461126371122
16773,2017-11-25,0.0,0,t10,-1334442931257942553
16774,2017-11-26,0.0,0,t9,132900222079783464
16775,2017-11-23,0.0,0,t10,-4584274932270133931
16776,2017-11-26,1.0,1,t9,7866685892088837925
16777,2017-11-24,0.0,0,t5,-4009589801944990265
16778,2017-11-25,1.0,1,t8,4182727465770435102
16779,2017-11-25,1.0,1,t3,-7941616365829556205
16780,2017-11-22,0.0,0,t6,4375766114855958823
16781,2017-11-25,0.0,0,t7,-9060174395416661045
16782,2017-11-22,1.0,1,t3,6811311525935077435
16783,2017-11-25,0.0,0,t6,5623564105510097096
16784,2017-11-25,0.0,0,t9,-7525959476682801811
16785,2017-11-26,1.0,1,t10,-3539451912226581182
16786,2017-11-25,0.0,0,t6,7309930215303870336
16787,2017-11-25,0.0,0,t9,-4597034330029028079
16788,2017-11-25,0.0,0,t10,2597194468375946672
16789,2017-11-26,1.0,1,t8,8561173968354809228
16790,2017-11-25,1.0,1,t3,-3176691560959572839
16791,2017-11-24,0.0,0,t9,7740080364223329260
16792,2017-11-26,0.0,0,t1,6500114036313457303
16793,2017-11-23,1.0,1,t1,-2064745589077906482
16794,2017-11-25,0.0,0,t10,6948929281401254231
16795,2017-11-26,1.0,1,t10,-2062874857982757102
16796,2017-11-24,0.0,0,t4,-1145560172180073358
16797,2017-11-26,1.0,1,t10,-5042668026534113970
16798,2017-11-24,0.0,0,t4,391838325837299114
16799,2017-11-25,0.0,0,t8,-490616951451284595
16800,2017-11-23,0.0,0,t9,1201841561872087411
16801,2017-11-22,0.0,0,t2,1086778008536046030
16802,2017-11-24,0.0,0,t10,3410790861616278198
16803,2017-11-22,0.0,0,t2,-141831624431576276
16804,2017-11-25,0.0,0,t4,-3033312052411685201
16805,2017-11-23,1.0,1,t10,2410904841382547101
16806,2017-11-26,1.0,1,t9,2773365025041161828
16807,2017-11-25,1.0,1,t10,-3880276379169137090
16808,2017-11-26,0.0,0,t1,-2724294282228468449
16809,2017-11-22,1.0,1,t8,808084178194047106
16810,2017-11-24,0.0,0,t7,-7671273160471715091
16811,2017-11-23,1.0,1,t3,5552879958646756309
16812,2017-11-24,0.0,0,t10,6583723322184257909
16813,2017-11-24,1.0,1,t10,5310983956730398610
16814,2017-11-23,0.0,0,t10,2416919866176389141
16815,2017-11-24,0.0,0,t4,2393664759481468898
16816,2017-11-26,1.0,1,t4,-293451136760271269
16817,2017-11-24,0.0,0,t2,3579200323648906353
16818,2017-11-26,0.0,0,t6,1607364146734497193
16819,2017-11-24,0.0,0,t1,3260684268729868669
16820,2017-11-24,1.0,1,t5,6079854459561599003
16821,2017-11-25,1.0,1,t2,-2900936201097433596
16822,2017-11-26,0.0,0,t6,-5975535146587371347
16823,2017-11-25,0.0,0,t2,4150283676049815000
16824,2017-11-26,1.0,1,t7,6487552543681920215
16825,2017-11-24,0.0,0,t7,6278619868552832229
16826,2017-11-23,1.0,1,t6,7774697617828924000
16827,2017-11-24,0.0,0,t5,7973267492145383059
16828,2017-11-24,1.0,1,t10,-7324890839735328986
16829,2017-11-26,0.0,0,t4,-8931606831069934832
16830,2017-11-26,1.0,1,t7,3140113070708529477
16831,2017-11-25,0.0,0,t2,587726066348731319
16832,2017-11-25,1.0,1,t1,8121791422363163342
16833,2017-11-24,1.0,1,t5,7608727324571502923
16834,2017-11-25,1.0,1,t4,8603971927996761166
16835,2017-11-24,1.0,1,t6,518380158359549203
16836,2017-11-25,1.0,1,t6,2489951514264672099
16837,2017-11-25,0.0,0,t5,1192245466104610451
16838,2017-11-25,0.0,0,t5,-6082674322023225656
16839,2017-11-23,1.0,1,t7,-6008902877548837000
16840,2017-11-23,1.0,1,t4,-6173839749962088472
16841,2017-11-23,0.0,0,t2,-7516203253704308039
16842,2017-11-23,0.0,0,t5,6419615776803182279
16843,2017-11-23,0.0,0,t1,-6467434626837820263
16844,2017-11-24,0.0,0,t5,6895513719209947893
16845,2017-11-23,0.0,0,t9,-6063599510544913580
16846,2017-11-25,0.0,0,t9,-857407992840268553
16847,2017-11-23,1.0,1,t10,6602500435607743016
16848,2017-11-25,,0,t8,2205294907916866127
16849,2017-11-24,0.0,0,t3,-7135446239117388459
16850,2017-11-24,0.0,0,t2,-30573509925189192
16851,2017-11-26,0.0,0,t9,-8504191375420460105
16852,2017-11-23,0.0,0,t1,-833297418925336331
16853,2017-11-26,1.0,1,t8,1904902134916963111
16854,2017-11-26,1.0,1,t9,-1973100003606610663
16855,2017-11-22,0.0,0,t5,49944655173787246
16856,2017-11-23,0.0,0,t8,1117500318366496085
16857,2017-11-23,0.0,0,t6,-6772842822105084211
16858,2017-11-24,1.0,1,t5,-5204280030972263116
16859,2017-11-25,1.0,1,t3,-2868705697142892098
16860,2017-11-25,1.0,1,t10,-7563017429243715124
16861,2017-11-25,1.0,1,t5,6603420532838756181
16862,2017-11-25,1.0,1,t4,4066855380971351017
16863,2017-11-26,0.0,0,t6,-6238701766386345324
16864,2017-11-23,1.0,1,t8,452934865225621269
16865,2017-11-24,0.0,0,t10,-552280583089991533
16866,2017-11-26,0.0,0,t5,-3962718527844948230
16867,2017-11-22,,0,t3,-6887419443074832246
16868,2017-11-24,0.0,0,t2,7240636724753533565
16869,2017-11-25,0.0,0,t10,-7290747690638323747
16870,2017-11-25,0.0,0,t3,3082203477531312701
16871,2017-11-22,0.0,0,t4,-8699452357318134692
16872,2017-11-25,0.0,0,t4,-4186372947552001347
16873,2017-11-26,1.0,1,t2,8896080528241488489
16874,2017-11-25,1.0,1,t3,7128254214912845282
16875,2017-11-25,0.0,0,t2,2683111855951989907
16876,2017-11-25,0.0,0,t2,7243077157465854434
16877,2017-11-26,0.0,0,t3,-5732062312170576885
16878,2017-11-25,0.0,0,t10,2888726463646642804
16879,2017-11-26,1.0,1,t9,-3189222151688080982
16880,2017-11-26,1.0,1,t4,8896994961106048586
16881,2017-11-24,0.0,0,t1,2036819473149099929
16882,2017-11-23,0.0,0,t3,8193545790718825328
16883,2017-11-22,0.0,0,t2,-6161331594835299191
16884,2017-11-24,1.0,1,t1,4646104976389950776
16885,2017-11-24,0.0,0,t1,-6389030221033360130
16886,2017-11-25,1.0,1,t3,6065787295216404703
16887,2017-11-26,0.0,0,t5,-8894778431436115636
16888,2017-11-25,1.0,1,t10,-3280799135100509572
16889,2017-11-26,0.0,0,t4,3211383382745822409
16890,2017-11-22,1.0,1,t3,-5010585674032551193
16891,2017-11-25,1.0,1,t8,7389349691016947136
16892,2017-11-23,1.0,1,t6,4328698045627747391
16893,2017-11-24,0.0,0,t1,-1713274230587422863
16894,2017-11-26,0.0,0,t9,1197933587803095457
16895,2017-11-22,0.0,0,t2,727198413476551963
16896,2017-11-26,1.0,1,t9,983672194775167987
16897,2017-11-22,0.0,0,t5,-686501163154398290
16898,2017-11-24,0.0,0,t10,-625169253138179317
16899,2017-11-24,0.0,0,t10,-8467588525516107165
16900,2017-11-25,0.0,0,t3,-455975745181049883
16901,2017-11-24,0.0,0,t4,-9165709252647187952
16902,2017-11-26,0.0,0,t7,180419157966426222
16903,2017-11-25,1.0,1,t1,-7758954282627211943
16904,2017-11-25,0.0,0,t7,7117325083454168735
16905,2017-11-26,0.0,0,t9,236281753951109814
16906,2017-11-23,0.0,0,t3,-3737805771292839279
16907,2017-11-25,1.0,1,t1,3001514457579438769
16908,2017-11-22,0.0,0,t7,-4329075119624315169
16909,2017-11-25,0.0,0,t6,-6868630300129335941
16910,2017-11-24,1.0,1,t2,-5936582082702662689
16911,2017-11-24,0.0,0,t2,-8870586567706115599
16912,2017-11-25,0.0,0,t7,3405612136131092295
16913,2017-11-23,0.0,0,t10,-5266371743301139041
16914,2017-11-26,0.0,0,t2,-6860926241077065633
16915,2017-11-25,0.0,0,t4,761353829864979566
16916,2017-11-26,1.0,1,t3,7944770491928857170
16917,2017-11-25,0.0,0,t7,1025047179398749941
16918,2017-11-22,0.0,0,t7,7698930028123890082
16919,2017-11-23,0.0,0,t9,8468101382601929097
16920,2017-11-26,0.0,0,t1,-6981965127322759692
16921,2017-11-26,0.0,0,t10,7942522177025228049
16922,2017-11-25,0.0,0,t3,5801865502854865247
16923,2017-11-25,1.0,1,t1,2578218651767126806
16924,2017-11-26,0.0,0,t3,8079893158063897650
16925,2017-11-26,0.0,0,t5,2217008208160029208
16926,2017-11-24,1.0,1,t9,824616855644699124
16927,2017-11-26,0.0,0,t4,-6139925687029763530
16928,2017-11-23,0.0,0,t1,-9064331216199458918
16929,2017-11-23,1.0,1,t6,8257756966623976457
16930,2017-11-26,0.0,0,t5,-3231396282668080029
16931,2017-11-25,0.0,0,t3,524426763875538897
16932,2017-11-25,1.0,1,t8,3764068543753035791
16933,2017-11-25,1.0,1,t10,-6826841619404805914
16934,2017-11-26,1.0,1,t5,-9187791672658364625
16935,2017-11-26,1.0,1,t3,-7128460478784031871
16936,2017-11-26,1.0,1,t5,4171829775407693465
16937,2017-11-23,0.0,0,t1,2093993355364636077
16938,2017-11-23,0.0,0,t1,-539268126792407494
16939,2017-11-25,0.0,0,t9,-6992997575295488512
16940,2017-11-26,0.0,0,t6,6004232379982934589
16941,2017-11-24,1.0,1,t3,-4083699412513755594
16942,2017-11-25,1.0,1,t6,1512868277760297221
16943,2017-11-26,1.0,1,t7,2568676979372442915
16944,2017-11-24,0.0,0,t3,-4035911332922847639
16945,2017-11-22,0.0,0,t9,3513938196144918023
16946,2017-11-22,1.0,1,t5,5729722821589803246
16947,2017-11-25,1.0,1,t7,-8843665910475306297
16948,2017-11-25,1.0,1,t9,-6453170568657406615
16949,2017-11-26,0.0,0,t3,-4277479683695154303
16950,2017-11-25,0.0,0,t4,6446719475788831627
16951,2017-11-26,1.0,1,t7,8102612285771260957
16952,2017-11-25,0.0,0,t7,3975918451701971237
16953,2017-11-23,0.0,0,t10,4869330338335381290
16954,2017-11-26,0.0,0,t5,-8737338953497148277
16955,2017-11-25,0.0,0,t1,-1541685074847785148
16956,2017-11-24,1.0,1,t3,4335413322808114424
16957,2017-11-23,1.0,1,t5,-5327022330369096393
16958,2017-11-26,1.0,1,t5,-3303493311986306687
16959,2017-11-22,0.0,0,t7,2833444711272042154
16960,2017-11-23,0.0,0,t1,-2161140604463263149
16961,2017-11-26,0.0,0,t9,9174267926726962494
16962,2017-11-26,0.0,0,t1,-5941160618445579469
16963,2017-11-22,1.0,1,t5,7632997554293430881
16964,2017-11-24,0.0,0,t8,-9041817267195511382
16965,2017-11-25,0.0,0,t3,763659917740813554
16966,2017-11-26,0.0,0,t9,-6717473484989944981
16967,2017-11-22,0.0,0,t6,4454563321060206456
16968,2017-11-25,1.0,1,t6,-8758227464336083428
16969,2017-11-23,0.0,0,t9,1421907132614950674
16970,2017-11-22,0.0,0,t3,-6365267621369242639
16971,2017-11-24,0.0,0,t5,-2854083666018841851
16972,2017-11-25,0.0,0,t1,-6950268420465377867
16973,2017-11-26,0.0,0,t3,-4495988200152544573
16974,2017-11-22,1.0,1,t9,-2672691040090702031
16975,2017-11-23,0.0,0,t4,1605833578544815301
16976,2017-11-25,0.0,0,t5,-8628229089604035277
16977,2017-11-25,,0,t3,3459253808130446775
16978,2017-11-22,0.0,0,t4,3737366950919563021
16979,2017-11-23,0.0,0,t2,1844531637568923032
16980,2017-11-24,1.0,1,t2,-2617147259893304579
16981,2017-11-23,1.0,1,t5,-2248064927987615978
16982,2017-11-25,1.0,1,t7,8570352655591225245
16983,2017-11-25,1.0,1,t9,76447866925678593
16984,2017-11-22,0.0,0,t1,7136594582967114305
16985,2017-11-24,1.0,1,t2,-7192634267795279283
16986,2017-11-26,1.0,1,t8,1871197828033213453
16987,2017-11-25,0.0,0,t9,4511968896383908148
16988,2017-11-25,1.0,1,t4,2775766589496562894
16989,2017-11-23,0.0,0,t7,-815368471355317515
16990,2017-11-25,1.0,1,t9,-1575293825990085674
16991,2017-11-26,0.0,0,t3,-4447553779249251048
16992,2017-11-25,0.0,0,t9,444225392042194232
16993,2017-11-24,0.0,0,t4,-7234796873119199811
16994,2017-11-25,0.0,0,t5,5918250516290860537
16995,2017-11-22,1.0,1,t7,7976428027969862624
16996,2017-11-23,1.0,1,t1,-5448247434728793395
16997,2017-11-25,0.0,0,t10,7243291742125868509
16998,2017-11-22,0.0,0,t5,6434486446497206187
16999,2017-11-24,0.0,0,t7,-7516951656511574787
17000,2017-11-24,0.0,0,t7,3897665603406175646
17001,2017-11-26,0.0,0,t1,3840031880144437510
17002,2017-11-25,0.0,0,t5,-7808425373331160812
17003,2017-11-25,1.0,1,t8,-1884492535657953759
17004,2017-11-26,0.0,0,t4,-3411872803727171138
17005,2017-11-26,1.0,1,t2,-8437838528642256293
17006,2017-11-26,0.0,0,t1,4568666933331378398
17007,2017-11-24,0.0,0,t7,-6491008266546244839
17008,2017-11-24,0.0,0,t6,-6742594266761352110
17009,2017-11-25,0.0,0,t8,7681873173314287092
17010,2017-11-25,0.0,0,t6,8562619246369546075
17011,2017-11-26,0.0,0,t7,6483792842162742296
17012,2017-11-23,0.0,0,t2,2868679954294861553
17013,2017-11-26,1.0,1,t1,-9206458370856949269
17014,2017-11-23,0.0,0,t2,-7733657089206470315
17015,2017-11-25,0.0,0,t9,-7931542679217446391
17016,2017-11-26,0.0,0,t6,-420524760590842654
17017,2017-11-26,0.0,0,t2,-4658507574000025927
17018,2017-11-23,0.0,0,t1,-634588131526443908
17019,2017-11-23,1.0,1,t4,4625899976962623851
17020,2017-11-23,1.0,1,t8,-1072593616638116754
17021,2017-11-26,1.0,1,t7,8631845715142018869
17022,2017-11-24,0.0,0,t7,-716985348402558271
17023,2017-11-26,0.0,0,t6,7483675952073682040
17024,2017-11-26,0.0,0,t3,8310659274758411143
17025,2017-11-24,0.0,0,t9,5303202221436048478
17026,2017-11-26,0.0,0,t10,-1008311527306347116
17027,2017-11-24,0.0,0,t7,-6649546547376086636
17028,2017-11-24,0.0,0,t1,-8974007474774476351
17029,2017-11-22,0.0,0,t8,-9039731051249483137
17030,2017-11-26,1.0,1,t9,-4171104320396612276
17031,2017-11-23,0.0,0,t3,-3490041167705356409
17032,2017-11-25,1.0,1,t8,-2425638227118450069
17033,2017-11-24,1.0,1,t1,8677018906165409933
17034,2017-11-25,1.0,1,t3,5164938233717867846
17035,2017-11-23,0.0,0,t3,8408199528667689110
17036,2017-11-26,0.0,0,t6,6607088879170932807
17037,2017-11-24,0.0,0,t7,3850453631727592821
17038,2017-11-25,0.0,0,t9,-8690844169055282425
17039,2017-11-25,0.0,0,t5,4923007771770559887
17040,2017-11-24,0.0,0,t9,-2564501984222496760
17041,2017-11-23,1.0,1,t9,-295600167642473443
17042,2017-11-24,0.0,0,t10,-6378329512528499852
17043,2017-11-23,0.0,0,t5,506366594009362243
17044,2017-11-23,0.0,0,t1,-309734553000397004
17045,2017-11-26,1.0,1,t6,5923190745246061110
17046,2017-11-25,1.0,1,t1,1218259626993209110
17047,2017-11-25,0.0,0,t7,2596420899192765035
17048,2017-11-22,0.0,0,t1,8416817472999050596
17049,2017-11-22,1.0,1,t2,1155866488017852987
17050,2017-11-26,0.0,0,t6,5609221553784918993
17051,2017-11-24,0.0,0,t3,5283445928340950144
17052,2017-11-25,1.0,1,t1,3591369590707613020
17053,2017-11-26,1.0,1,t7,3497564343413638894
17054,2017-11-24,0.0,0,t7,7268559914140567493
17055,2017-11-26,0.0,0,t4,4257898569814777660
17056,2017-11-25,1.0,1,t3,3643329577918595434
17057,2017-11-22,0.0,0,t9,-3923247957235619671
17058,2017-11-24,0.0,0,t5,-5820445147427742412
17059,2017-11-26,0.0,0,t2,-7486092145059866144
17060,2017-11-26,0.0,0,t9,216915234552449464
17061,2017-11-23,0.0,0,t2,-8347474271956420067
17062,2017-11-23,0.0,0,t2,3736252740149900427
17063,2017-11-22,0.0,0,t10,-6671613698286030989
17064,2017-11-24,1.0,1,t1,5044874361426193980
17065,2017-11-24,1.0,1,t5,4862706480778937288
17066,2017-11-22,1.0,1,t9,-4930272274574765160
17067,2017-11-25,0.0,0,t1,-4132402804067208679
17068,2017-11-26,0.0,0,t3,-1786849884436773747
17069,2017-11-24,0.0,0,t3,5937179427201477413
17070,2017-11-23,0.0,0,t3,448899958619522217
17071,2017-11-25,0.0,0,t7,1538664078850879642
17072,2017-11-24,0.0,0,t8,6954495294797571983
17073,2017-11-25,1.0,1,t9,2618413143877771075
17074,2017-11-22,1.0,1,t6,7821056318213682330
17075,2017-11-26,1.0,1,t3,8685840360687474609
17076,2017-11-25,1.0,1,t1,1765847037169921051
17077,2017-11-25,0.0,0,t7,-5972787882243892176
17078,2017-11-23,0.0,0,t10,127475837399746774
17079,2017-11-24,0.0,0,t4,424952196872583193
17080,2017-11-25,0.0,0,t2,-1241785266428775682
17081,2017-11-26,0.0,0,t2,7215033390897700725
17082,2017-11-23,0.0,0,t10,-3006741188824988846
17083,2017-11-23,0.0,0,t9,652834861385763125
17084,2017-11-26,1.0,1,t8,3372619050225540507
17085,2017-11-24,0.0,0,t7,-1798980891557996030
17086,2017-11-24,1.0,1,t4,-6829966207895457890
17087,2017-11-24,0.0,0,t2,4094564055283116457
17088,2017-11-26,0.0,0,t2,-822908681351921857
17089,2017-11-25,1.0,1,t3,6933682462493885227
17090,2017-11-25,0.0,0,t10,7464904479702645629
17091,2017-11-25,0.0,0,t8,3176617839055447745
17092,2017-11-22,0.0,0,t1,282608407333432166
17093,2017-11-25,0.0,0,t2,-1301611377508394462
17094,2017-11-25,1.0,1,t1,1423884752496431474
17095,2017-11-25,0.0,0,t8,-6736657274453395739
